fpr,tpr
1.536365437970669753e-02,4.888326143145627634e-01
1.536563614744351942e-02,4.888326143145627634e-01
1.536563614744351942e-02,4.888357548964288313e-01
1.536662703131192950e-02,4.888357548964288313e-01
1.536662703131192950e-02,4.888368017570508539e-01
1.536761791518034131e-02,4.888368017570508539e-01
1.536761791518034131e-02,4.888430829207829897e-01
1.536860879904875139e-02,4.888430829207829897e-01
1.536860879904875139e-02,4.888483172238931029e-01
1.536959968291716147e-02,4.888483172238931029e-01
1.536959968291716147e-02,4.888640201332234980e-01
1.537059056678557328e-02,4.888640201332234980e-01
1.537059056678557328e-02,4.888734418788217018e-01
1.537158145065398336e-02,4.888734418788217018e-01
1.537158145065398336e-02,4.888818167637978829e-01
1.537257233452239344e-02,4.888818167637978829e-01
1.537257233452239344e-02,4.888901916487740640e-01
1.537455410225921533e-02,4.888901916487740640e-01
1.537455410225921533e-02,4.888933322306401319e-01
1.537554498612762541e-02,4.888933322306401319e-01
1.537554498612762541e-02,4.889058945581044036e-01
1.537653586999603722e-02,4.889058945581044036e-01
1.537653586999603722e-02,4.889163631643246855e-01
1.537752675386444730e-02,4.889163631643246855e-01
1.537752675386444730e-02,4.889226443280568213e-01
1.537851763773285738e-02,4.889226443280568213e-01
1.537851763773285738e-02,4.889320660736550250e-01
1.537950852160126919e-02,4.889320660736550250e-01
1.537950852160126919e-02,4.889477689829853646e-01
1.538049940546967927e-02,4.889477689829853646e-01
1.538049940546967927e-02,4.889603313104496363e-01
1.538149028933808934e-02,4.889603313104496363e-01
1.538149028933808934e-02,4.889739404985359861e-01
1.538248117320649942e-02,4.889739404985359861e-01
1.538248117320649942e-02,4.889885965472443030e-01
1.538347205707491124e-02,4.889885965472443030e-01
1.538347205707491124e-02,4.889927839897323936e-01
1.538446294094332131e-02,4.889927839897323936e-01
1.538446294094332131e-02,4.889948777109764388e-01
1.538545382481173139e-02,4.889948777109764388e-01
1.538545382481173139e-02,4.889969714322204841e-01
1.538644470868014320e-02,4.889969714322204841e-01
1.538644470868014320e-02,4.890001120140865520e-01
1.538743559254855328e-02,4.890001120140865520e-01
1.538743559254855328e-02,4.890074400384407105e-01
1.538842647641696336e-02,4.890074400384407105e-01
1.538842647641696336e-02,4.890241898083930727e-01
1.539040824415378525e-02,4.890241898083930727e-01
1.539040824415378525e-02,4.890273303902591961e-01
1.539139912802219533e-02,4.890273303902591961e-01
1.539139912802219533e-02,4.890357052752353773e-01
1.539239001189060714e-02,4.890357052752353773e-01
1.539239001189060714e-02,4.890377989964794225e-01
1.539338089575901722e-02,4.890377989964794225e-01
1.539338089575901722e-02,4.890398927177234678e-01
1.539437177962742730e-02,4.890398927177234678e-01
1.539437177962742730e-02,4.890482676026996489e-01
1.539536266349583911e-02,4.890482676026996489e-01
1.539536266349583911e-02,4.890493144633216716e-01
1.539635354736424919e-02,4.890493144633216716e-01
1.539635354736424919e-02,4.890702516757621243e-01
1.539734443123265926e-02,4.890702516757621243e-01
1.539734443123265926e-02,4.890744391182502149e-01
1.539833531510106934e-02,4.890744391182502149e-01
1.539833531510106934e-02,4.890953763306907232e-01
1.539932619896948116e-02,4.890953763306907232e-01
1.539932619896948116e-02,4.890974700519347684e-01
1.540229885057471312e-02,4.890974700519347684e-01
1.540229885057471312e-02,4.891089855187770175e-01
1.540328973444312320e-02,4.891089855187770175e-01
1.540328973444312320e-02,4.891194541249972438e-01
1.540428061831153328e-02,4.891194541249972438e-01
1.540428061831153328e-02,4.891246884281073570e-01
1.540626238604835517e-02,4.891246884281073570e-01
1.540626238604835517e-02,4.891330633130835381e-01
1.540725326991676525e-02,4.891330633130835381e-01
1.540725326991676525e-02,4.891435319193038200e-01
1.540824415378517706e-02,4.891435319193038200e-01
1.540824415378517706e-02,4.891487662224139332e-01
1.540923503765358714e-02,4.891487662224139332e-01
1.540923503765358714e-02,4.891581879680121370e-01
1.541022592152199722e-02,4.891581879680121370e-01
1.541022592152199722e-02,4.891791251804525897e-01
1.541121680539040903e-02,4.891791251804525897e-01
1.541121680539040903e-02,4.891801720410746124e-01
1.541220768925881911e-02,4.891801720410746124e-01
1.541220768925881911e-02,4.891927343685388840e-01
1.541319857312722919e-02,4.891927343685388840e-01
1.541319857312722919e-02,4.891990155322710754e-01
1.541418945699563926e-02,4.891990155322710754e-01
1.541418945699563926e-02,4.892115778597353470e-01
1.541518034086405108e-02,4.892115778597353470e-01
1.541518034086405108e-02,4.892325150721757998e-01
1.541716210860087123e-02,4.892325150721757998e-01
1.541716210860087123e-02,4.892398430965299583e-01
1.541815299246928304e-02,4.892398430965299583e-01
1.541815299246928304e-02,4.892639208908365345e-01
1.541914387633769312e-02,4.892639208908365345e-01
1.541914387633769312e-02,4.892817175214109193e-01
1.542013476020610320e-02,4.892817175214109193e-01
1.542013476020610320e-02,4.892953267094972136e-01
1.542112564407451501e-02,4.892953267094972136e-01
1.542112564407451501e-02,4.893005610126073268e-01
1.542211652794292509e-02,4.893005610126073268e-01
1.542211652794292509e-02,4.893141702006936766e-01
1.542310741181133517e-02,4.893141702006936766e-01
1.542310741181133517e-02,4.893256856675359256e-01
1.542409829567974698e-02,4.893256856675359256e-01
1.542409829567974698e-02,4.893623257893067180e-01
1.542508917954815706e-02,4.893623257893067180e-01
1.542508917954815706e-02,4.893958253292114979e-01
1.542608006341656714e-02,4.893958253292114979e-01
1.542608006341656714e-02,4.893989659110775658e-01
1.542707094728497895e-02,4.893989659110775658e-01
1.542707094728497895e-02,4.894021064929436338e-01
1.542806183115338903e-02,4.894021064929436338e-01
1.542806183115338903e-02,4.894167625416519507e-01
1.542905271502179911e-02,4.894167625416519507e-01
1.542905271502179911e-02,4.894178094022739733e-01
1.543004359889021092e-02,4.894178094022739733e-01
1.543004359889021092e-02,4.894732930152412287e-01
1.543103448275862100e-02,4.894732930152412287e-01
1.543103448275862100e-02,4.894869022033275785e-01
1.543202536662703107e-02,4.894869022033275785e-01
1.543202536662703107e-02,4.894942302276817370e-01
1.543301625049544115e-02,4.894942302276817370e-01
1.543301625049544115e-02,4.894952770883037596e-01
1.543400713436385296e-02,4.894952770883037596e-01
1.543400713436385296e-02,4.895036519732799407e-01
1.543499801823226304e-02,4.895036519732799407e-01
1.543499801823226304e-02,4.895109799976340992e-01
1.543598890210067312e-02,4.895109799976340992e-01
1.543598890210067312e-02,4.895193548826102803e-01
1.543697978596908493e-02,4.895193548826102803e-01
1.543697978596908493e-02,4.895308703494525293e-01
1.543797066983749501e-02,4.895308703494525293e-01
1.543797066983749501e-02,4.895444795375388791e-01
1.543896155370590509e-02,4.895444795375388791e-01
1.543896155370590509e-02,4.895476201194049470e-01
1.543995243757431690e-02,4.895476201194049470e-01
1.543995243757431690e-02,4.895748384955775356e-01
1.544094332144272698e-02,4.895748384955775356e-01
1.544094332144272698e-02,4.895874008230418073e-01
1.544193420531113706e-02,4.895874008230418073e-01
1.544193420531113706e-02,4.895957757080179884e-01
1.544292508917954887e-02,4.895957757080179884e-01
1.544292508917954887e-02,4.895968225686400110e-01
1.544391597304795895e-02,4.895968225686400110e-01
1.544391597304795895e-02,4.895978694292620337e-01
1.544490685691636903e-02,4.895978694292620337e-01
1.544490685691636903e-02,4.896010100111281016e-01
1.544688862465319092e-02,4.896010100111281016e-01
1.544688862465319092e-02,4.896062443142382703e-01
1.544787950852160099e-02,4.896062443142382703e-01
1.544787950852160099e-02,4.896104317567263609e-01
1.544887039239001107e-02,4.896104317567263609e-01
1.544887039239001107e-02,4.896334626904108589e-01
1.544986127625842288e-02,4.896334626904108589e-01
1.544986127625842288e-02,4.896418375753870400e-01
1.545085216012683296e-02,4.896418375753870400e-01
1.545085216012683296e-02,4.896439312966310853e-01
1.545184304399524304e-02,4.896439312966310853e-01
1.545184304399524304e-02,4.896491655997411985e-01
1.545283392786365485e-02,4.896491655997411985e-01
1.545283392786365485e-02,4.896554467634733343e-01
1.545481569560047501e-02,4.896554467634733343e-01
1.545481569560047501e-02,4.896962743277322727e-01
1.545580657946888682e-02,4.896962743277322727e-01
1.545580657946888682e-02,4.897234927039049168e-01
1.545778834720570698e-02,4.897234927039049168e-01
1.545778834720570698e-02,4.897465236375894149e-01
1.545877923107411879e-02,4.897465236375894149e-01
1.545877923107411879e-02,4.897496642194554828e-01
1.545977011494252887e-02,4.897496642194554828e-01
1.545977011494252887e-02,4.897528048013215507e-01
1.546076099881093895e-02,4.897528048013215507e-01
1.546076099881093895e-02,4.897580391044316639e-01
1.546175188267935076e-02,4.897580391044316639e-01
1.546175188267935076e-02,4.897779294562501495e-01
1.546373365041617091e-02,4.897779294562501495e-01
1.546373365041617091e-02,4.897810700381162174e-01
1.546472453428458099e-02,4.897810700381162174e-01
1.546472453428458099e-02,4.897873512018483533e-01
1.546571541815299280e-02,4.897873512018483533e-01
1.546571541815299280e-02,4.897894449230923986e-01
1.546670630202140288e-02,4.897894449230923986e-01
1.546670630202140288e-02,4.898292256267292588e-01
1.546769718588981296e-02,4.898292256267292588e-01
1.546769718588981296e-02,4.898344599298394275e-01
1.546868806975822477e-02,4.898344599298394275e-01
1.546868806975822477e-02,4.898438816754376313e-01
1.546967895362663485e-02,4.898438816754376313e-01
1.546967895362663485e-02,4.898512096997917897e-01
1.547066983749504493e-02,4.898512096997917897e-01
1.547066983749504493e-02,4.898585377241459482e-01
1.547166072136345674e-02,4.898585377241459482e-01
1.547166072136345674e-02,4.898731937728542651e-01
1.547265160523186682e-02,4.898731937728542651e-01
1.547265160523186682e-02,4.898941309852947734e-01
1.547364248910027690e-02,4.898941309852947734e-01
1.547364248910027690e-02,4.899045995915149998e-01
1.547463337296868871e-02,4.899045995915149998e-01
1.547463337296868871e-02,4.899098338946251130e-01
1.547562425683709879e-02,4.899098338946251130e-01
1.547562425683709879e-02,4.899129744764911809e-01
1.547760602457392068e-02,4.899129744764911809e-01
1.547760602457392068e-02,4.899234430827114073e-01
1.547859690844233076e-02,4.899234430827114073e-01
1.547859690844233076e-02,4.899244899433334299e-01
1.547958779231074083e-02,4.899244899433334299e-01
1.547958779231074083e-02,4.899443802951518601e-01
1.548057867617915265e-02,4.899443802951518601e-01
1.548057867617915265e-02,4.899496145982620288e-01
1.548156956004756273e-02,4.899496145982620288e-01
1.548156956004756273e-02,4.899611300651042778e-01
1.548256044391597280e-02,4.899611300651042778e-01
1.548256044391597280e-02,4.899695049500804589e-01
1.548355132778438288e-02,4.899695049500804589e-01
1.548355132778438288e-02,4.899778798350566400e-01
1.548454221165279469e-02,4.899778798350566400e-01
1.548454221165279469e-02,4.899810204169227079e-01
1.548553309552120477e-02,4.899810204169227079e-01
1.548553309552120477e-02,4.899883484412768664e-01
1.548652397938961485e-02,4.899883484412768664e-01
1.548652397938961485e-02,4.899946296050090022e-01
1.548751486325802666e-02,4.899946296050090022e-01
1.548751486325802666e-02,4.900019576293631607e-01
1.548850574712643674e-02,4.900019576293631607e-01
1.548850574712643674e-02,4.900480194967322123e-01
1.548949663099484682e-02,4.900480194967322123e-01
1.548949663099484682e-02,4.900532537998423255e-01
1.549048751486325863e-02,4.900532537998423255e-01
1.549048751486325863e-02,4.900543006604643481e-01
1.549147839873166871e-02,4.900543006604643481e-01
1.549147839873166871e-02,4.900637224060625519e-01
1.549246928260007879e-02,4.900637224060625519e-01
1.549246928260007879e-02,4.900836127578810375e-01
1.549346016646849060e-02,4.900836127578810375e-01
1.549346016646849060e-02,4.900961750853453092e-01
1.549445105033690068e-02,4.900961750853453092e-01
1.549445105033690068e-02,4.901066436915655355e-01
1.549643281807372257e-02,4.901066436915655355e-01
1.549643281807372257e-02,4.901076905521875582e-01
1.549742370194213265e-02,4.901076905521875582e-01
1.549742370194213265e-02,4.901192060190298072e-01
1.549841458581054272e-02,4.901192060190298072e-01
1.549841458581054272e-02,4.901317683464941344e-01
1.549940546967895280e-02,4.901317683464941344e-01
1.549940546967895280e-02,4.901349089283602023e-01
1.550039635354736461e-02,4.901349089283602023e-01
1.550039635354736461e-02,4.901464243952024513e-01
1.550138723741577469e-02,4.901464243952024513e-01
1.550138723741577469e-02,4.901474712558244740e-01
1.550237812128418477e-02,4.901474712558244740e-01
1.550237812128418477e-02,4.901736427713750399e-01
1.550336900515259658e-02,4.901736427713750399e-01
1.550336900515259658e-02,4.901882988200834124e-01
1.550435988902100666e-02,4.901882988200834124e-01
1.550435988902100666e-02,4.901914394019494803e-01
1.550535077288941674e-02,4.901914394019494803e-01
1.550535077288941674e-02,4.901966737050595935e-01
1.550634165675782855e-02,4.901966737050595935e-01
1.550634165675782855e-02,4.902123766143899330e-01
1.550733254062623863e-02,4.902123766143899330e-01
1.550733254062623863e-02,4.902155171962560010e-01
1.550832342449464871e-02,4.902155171962560010e-01
1.550832342449464871e-02,4.902354075480744311e-01
1.550931430836306052e-02,4.902354075480744311e-01
1.550931430836306052e-02,4.902364544086964537e-01
1.551129607609988068e-02,4.902364544086964537e-01
1.551129607609988068e-02,4.902846099973095506e-01
1.551228695996829249e-02,4.902846099973095506e-01
1.551228695996829249e-02,4.902982191853959004e-01
1.551327784383670257e-02,4.902982191853959004e-01
1.551327784383670257e-02,4.903212501190803985e-01
1.551426872770511264e-02,4.903212501190803985e-01
1.551426872770511264e-02,4.903379998890327607e-01
1.551525961157352272e-02,4.903379998890327607e-01
1.551525961157352272e-02,4.903442810527648965e-01
1.551625049544193453e-02,4.903442810527648965e-01
1.551625049544193453e-02,4.903474216346309644e-01
1.551724137931034461e-02,4.903474216346309644e-01
1.551724137931034461e-02,4.903610308227173142e-01
1.551922314704716650e-02,4.903610308227173142e-01
1.551922314704716650e-02,4.903714994289375406e-01
1.552021403091557658e-02,4.903714994289375406e-01
1.552021403091557658e-02,4.903735931501815859e-01
1.552120491478398666e-02,4.903735931501815859e-01
1.552120491478398666e-02,4.903851086170238349e-01
1.552219579865239847e-02,4.903851086170238349e-01
1.552219579865239847e-02,4.904008115263541745e-01
1.552318668252080855e-02,4.904008115263541745e-01
1.552318668252080855e-02,4.904070926900863103e-01
1.552417756638921863e-02,4.904070926900863103e-01
1.552417756638921863e-02,4.904091864113303556e-01
1.552516845025763044e-02,4.904091864113303556e-01
1.552516845025763044e-02,4.904165144356845696e-01
1.552615933412604052e-02,4.904165144356845696e-01
1.552615933412604052e-02,4.904353579268809771e-01
1.552715021799445060e-02,4.904353579268809771e-01
1.552715021799445060e-02,4.904384985087470450e-01
1.552814110186286241e-02,4.904384985087470450e-01
1.552814110186286241e-02,4.904479202543452487e-01
1.552913198573127249e-02,4.904479202543452487e-01
1.552913198573127249e-02,4.904657168849196336e-01
1.553012286959968256e-02,4.904657168849196336e-01
1.553012286959968256e-02,4.904740917698958702e-01
1.553111375346809438e-02,4.904740917698958702e-01
1.553111375346809438e-02,4.904782792123839608e-01
1.553210463733650445e-02,4.904782792123839608e-01
1.553210463733650445e-02,4.904845603761160966e-01
1.553309552120491453e-02,4.904845603761160966e-01
1.553309552120491453e-02,4.904971227035803683e-01
1.553408640507332461e-02,4.904971227035803683e-01
1.553408640507332461e-02,4.905034038673125041e-01
1.553606817281014650e-02,4.905034038673125041e-01
1.553606817281014650e-02,4.905253879403749795e-01
1.553705905667855658e-02,4.905253879403749795e-01
1.553705905667855658e-02,4.905348096859732387e-01
1.553804994054696839e-02,4.905348096859732387e-01
1.553804994054696839e-02,4.905452782921934651e-01
1.553904082441537847e-02,4.905452782921934651e-01
1.553904082441537847e-02,4.905547000377916689e-01
1.554003170828378855e-02,4.905547000377916689e-01
1.554003170828378855e-02,4.905829652745862801e-01
1.554102259215220036e-02,4.905829652745862801e-01
1.554102259215220036e-02,4.905902932989404941e-01
1.554201347602061044e-02,4.905902932989404941e-01
1.554201347602061044e-02,4.905934338808065620e-01
1.554300435988902052e-02,4.905934338808065620e-01
1.554300435988902052e-02,4.906112305113809469e-01
1.554399524375743233e-02,4.906112305113809469e-01
1.554399524375743233e-02,4.906154179538690374e-01
1.554498612762584241e-02,4.906154179538690374e-01
1.554498612762584241e-02,4.906279802813333091e-01
1.554597701149425248e-02,4.906279802813333091e-01
1.554597701149425248e-02,4.906321677238213996e-01
1.554696789536266430e-02,4.906321677238213996e-01
1.554696789536266430e-02,4.906374020269315128e-01
1.554795877923107437e-02,4.906374020269315128e-01
1.554795877923107437e-02,4.906541517968839305e-01
1.554894966309948445e-02,4.906541517968839305e-01
1.554894966309948445e-02,4.906740421487023607e-01
1.554994054696789453e-02,4.906740421487023607e-01
1.554994054696789453e-02,4.906824170336785418e-01
1.555093143083630634e-02,4.906824170336785418e-01
1.555093143083630634e-02,4.906928856398987682e-01
1.555192231470471642e-02,4.906928856398987682e-01
1.555192231470471642e-02,4.907064948279851180e-01
1.555291319857312650e-02,4.907064948279851180e-01
1.555291319857312650e-02,4.907221977373154576e-01
1.555390408244153831e-02,4.907221977373154576e-01
1.555390408244153831e-02,4.907295257616696160e-01
1.555588585017835847e-02,4.907295257616696160e-01
1.555588585017835847e-02,4.907347600647797292e-01
1.555687673404677028e-02,4.907347600647797292e-01
1.555687673404677028e-02,4.907891968171249619e-01
1.555786761791518036e-02,4.907891968171249619e-01
1.555786761791518036e-02,4.907912905383690072e-01
1.555885850178359044e-02,4.907912905383690072e-01
1.555885850178359044e-02,4.907944311202350751e-01
1.555984938565200225e-02,4.907944311202350751e-01
1.555984938565200225e-02,4.908101340295654147e-01
1.556084026952041233e-02,4.908101340295654147e-01
1.556084026952041233e-02,4.908279306601398551e-01
1.556183115338882240e-02,4.908279306601398551e-01
1.556183115338882240e-02,4.908394461269821041e-01
1.556381292112564430e-02,4.908394461269821041e-01
1.556381292112564430e-02,4.908457272907142399e-01
1.556480380499405437e-02,4.908457272907142399e-01
1.556480380499405437e-02,4.908488678725803078e-01
1.556579468886246619e-02,4.908488678725803078e-01
1.556579468886246619e-02,4.908614302000445795e-01
1.556678557273087626e-02,4.908614302000445795e-01
1.556678557273087626e-02,4.908781799699969972e-01
1.556777645659928634e-02,4.908781799699969972e-01
1.556777645659928634e-02,4.908855079943511557e-01
1.556876734046769642e-02,4.908855079943511557e-01
1.556876734046769642e-02,4.909106326492796990e-01
1.556975822433610823e-02,4.909106326492796990e-01
1.556975822433610823e-02,4.909127263705237443e-01
1.557074910820451831e-02,4.909127263705237443e-01
1.557074910820451831e-02,4.909252886979880159e-01
1.557173999207292839e-02,4.909252886979880159e-01
1.557173999207292839e-02,4.909336635829642526e-01
1.557273087594134020e-02,4.909336635829642526e-01
1.557273087594134020e-02,4.909399447466963884e-01
1.557372175980975028e-02,4.909399447466963884e-01
1.557372175980975028e-02,4.909430853285624563e-01
1.557471264367816036e-02,4.909430853285624563e-01
1.557471264367816036e-02,4.909514602135386374e-01
1.557570352754657217e-02,4.909514602135386374e-01
1.557570352754657217e-02,4.909525070741606600e-01
1.557669441141498225e-02,4.909525070741606600e-01
1.557669441141498225e-02,4.909598350985148185e-01
1.557768529528339232e-02,4.909598350985148185e-01
1.557768529528339232e-02,4.909640225410029091e-01
1.557867617915180414e-02,4.909640225410029091e-01
1.557867617915180414e-02,4.909901940565535305e-01
1.557966706302021422e-02,4.909901940565535305e-01
1.557966706302021422e-02,4.909975220809076890e-01
1.558065794688862429e-02,4.909975220809076890e-01
1.558065794688862429e-02,4.909996158021517343e-01
1.558263971462544618e-02,4.909996158021517343e-01
1.558263971462544618e-02,4.910132249902380286e-01
1.558363059849385626e-02,4.910132249902380286e-01
1.558363059849385626e-02,4.910195061539701644e-01
1.558462148236226634e-02,4.910195061539701644e-01
1.558462148236226634e-02,4.910205530145921871e-01
1.558660325009908823e-02,4.910205530145921871e-01
1.558660325009908823e-02,4.910236935964582550e-01
1.558759413396749831e-02,4.910236935964582550e-01
1.558759413396749831e-02,4.910268341783243229e-01
1.558858501783591012e-02,4.910268341783243229e-01
1.558858501783591012e-02,4.910299747601903908e-01
1.558957590170432020e-02,4.910299747601903908e-01
1.558957590170432020e-02,4.910352090633005040e-01
1.559056678557273028e-02,4.910352090633005040e-01
1.559056678557273028e-02,4.910393965057885945e-01
1.559155766944114209e-02,4.910393965057885945e-01
1.559155766944114209e-02,4.910477713907648312e-01
1.559254855330955217e-02,4.910477713907648312e-01
1.559254855330955217e-02,4.910770834881814650e-01
1.559353943717796225e-02,4.910770834881814650e-01
1.559353943717796225e-02,4.910791772094255103e-01
1.559453032104637406e-02,4.910791772094255103e-01
1.559453032104637406e-02,4.911053487249761318e-01
1.559552120491478414e-02,4.911053487249761318e-01
1.559552120491478414e-02,4.911074424462201771e-01
1.559651208878319421e-02,4.911074424462201771e-01
1.559651208878319421e-02,4.911126767493302903e-01
1.559750297265160603e-02,4.911126767493302903e-01
1.559750297265160603e-02,4.911378014042588336e-01
1.559849385652001610e-02,4.911378014042588336e-01
1.559849385652001610e-02,4.911524574529671505e-01
1.559948474038842618e-02,4.911524574529671505e-01
1.559948474038842618e-02,4.911566448954552411e-01
1.560047562425683626e-02,4.911566448954552411e-01
1.560047562425683626e-02,4.911576917560772637e-01
1.560146650812524807e-02,4.911576917560772637e-01
1.560146650812524807e-02,4.911639729198094551e-01
1.560245739199365815e-02,4.911639729198094551e-01
1.560245739199365815e-02,4.911880507141159757e-01
1.560344827586206823e-02,4.911880507141159757e-01
1.560344827586206823e-02,4.911932850172260889e-01
1.560443915973048004e-02,4.911932850172260889e-01
1.560443915973048004e-02,4.912299251389969368e-01
1.560543004359889012e-02,4.912299251389969368e-01
1.560543004359889012e-02,4.912550497939254801e-01
1.560642092746730020e-02,4.912550497939254801e-01
1.560642092746730020e-02,4.912728464244998650e-01
1.560741181133571201e-02,4.912728464244998650e-01
1.560741181133571201e-02,4.912885493338302600e-01
1.560840269520412209e-02,4.912885493338302600e-01
1.560840269520412209e-02,4.912937836369403732e-01
1.560939357907253217e-02,4.912937836369403732e-01
1.560939357907253217e-02,4.912979710794284638e-01
1.561038446294094398e-02,4.912979710794284638e-01
1.561038446294094398e-02,4.913115802675147581e-01
1.561137534680935406e-02,4.913115802675147581e-01
1.561137534680935406e-02,4.913440329467975154e-01
1.561236623067776413e-02,4.913440329467975154e-01
1.561236623067776413e-02,4.913639232986159455e-01
1.561434799841458602e-02,4.913639232986159455e-01
1.561434799841458602e-02,4.913660170198599908e-01
1.561533888228299610e-02,4.913660170198599908e-01
1.561533888228299610e-02,4.913670638804820134e-01
1.561632976615140792e-02,4.913670638804820134e-01
1.561632976615140792e-02,4.913806730685683077e-01
1.561732065001981799e-02,4.913806730685683077e-01
1.561732065001981799e-02,4.913963759778987028e-01
1.561831153388822807e-02,4.913963759778987028e-01
1.561831153388822807e-02,4.914173131903391556e-01
1.561930241775663815e-02,4.914173131903391556e-01
1.561930241775663815e-02,4.914487190089998347e-01
1.562029330162504996e-02,4.914487190089998347e-01
1.562029330162504996e-02,4.914602344758421393e-01
1.562128418549346004e-02,4.914602344758421393e-01
1.562128418549346004e-02,4.914727968033064109e-01
1.562227506936187012e-02,4.914727968033064109e-01
1.562227506936187012e-02,4.915167649494314173e-01
1.562326595323028193e-02,4.915167649494314173e-01
1.562326595323028193e-02,4.915178118100534399e-01
1.562524772096710382e-02,4.915178118100534399e-01
1.562524772096710382e-02,4.915324678587617568e-01
1.562623860483551216e-02,4.915324678587617568e-01
1.562623860483551216e-02,4.915596862349343454e-01
1.562722948870392398e-02,4.915596862349343454e-01
1.562722948870392398e-02,4.915691079805326047e-01
1.562822037257233579e-02,4.915691079805326047e-01
1.562822037257233579e-02,4.915732954230206952e-01
1.562921125644074413e-02,4.915732954230206952e-01
1.562921125644074413e-02,4.915827171686188990e-01
1.563020214030915594e-02,4.915827171686188990e-01
1.563020214030915594e-02,4.915889983323510348e-01
1.563119302417756776e-02,4.915889983323510348e-01
1.563119302417756776e-02,4.916057481023033970e-01
1.563218390804597610e-02,4.916057481023033970e-01
1.563218390804597610e-02,4.916109824054135102e-01
1.563317479191438791e-02,4.916109824054135102e-01
1.563317479191438791e-02,4.916141229872795781e-01
1.563416567578279973e-02,4.916141229872795781e-01
1.563416567578279973e-02,4.916434350846962675e-01
1.563515655965120807e-02,4.916434350846962675e-01
1.563515655965120807e-02,4.916444819453182902e-01
1.563614744351961988e-02,4.916444819453182902e-01
1.563614744351961988e-02,4.916612317152706524e-01
1.563713832738803169e-02,4.916612317152706524e-01
1.563713832738803169e-02,4.916779814852230146e-01
1.563812921125644004e-02,4.916779814852230146e-01
1.563812921125644004e-02,4.916790283458450372e-01
1.563912009512485185e-02,4.916790283458450372e-01
1.563912009512485185e-02,4.917386994013003831e-01
1.564011097899326366e-02,4.917386994013003831e-01
1.564011097899326366e-02,4.917554491712528009e-01
1.564110186286167201e-02,4.917554491712528009e-01
1.564110186286167201e-02,4.917805738261813442e-01
1.564209274673008382e-02,4.917805738261813442e-01
1.564209274673008382e-02,4.918067453417319657e-01
1.564308363059849216e-02,4.918067453417319657e-01
1.564308363059849216e-02,4.918119796448420789e-01
1.564407451446690397e-02,4.918119796448420789e-01
1.564407451446690397e-02,4.918130265054641015e-01
1.564506539833531579e-02,4.918130265054641015e-01
1.564506539833531579e-02,4.918517603484789391e-01
1.564605628220372413e-02,4.918517603484789391e-01
1.564605628220372413e-02,4.918622289546992210e-01
1.564704716607213594e-02,4.918622289546992210e-01
1.564704716607213594e-02,4.918632758153212436e-01
1.564803804994054776e-02,4.918632758153212436e-01
1.564803804994054776e-02,4.918779318640295606e-01
1.564902893380895610e-02,4.918779318640295606e-01
1.564902893380895610e-02,4.918821193065176511e-01
1.565001981767736791e-02,4.918821193065176511e-01
1.565001981767736791e-02,4.919082908220682171e-01
1.565101070154577972e-02,4.919082908220682171e-01
1.565101070154577972e-02,4.919187594282884990e-01
1.565200158541418807e-02,4.919187594282884990e-01
1.565200158541418807e-02,4.919292280345087254e-01
1.565299246928259988e-02,4.919292280345087254e-01
1.565299246928259988e-02,4.919459778044610876e-01
1.565398335315101169e-02,4.919459778044610876e-01
1.565398335315101169e-02,4.919501652469491781e-01
1.565497423701942004e-02,4.919501652469491781e-01
1.565497423701942004e-02,4.919522589681932234e-01
1.565596512088783185e-02,4.919522589681932234e-01
1.565596512088783185e-02,4.919616807137914272e-01
1.565695600475624366e-02,4.919616807137914272e-01
1.565695600475624366e-02,4.919700555987676083e-01
1.565893777249306382e-02,4.919700555987676083e-01
1.565893777249306382e-02,4.920014614174283429e-01
1.565992865636147563e-02,4.920014614174283429e-01
1.565992865636147563e-02,4.920056488599164335e-01
1.566091954022988397e-02,4.920056488599164335e-01
1.566091954022988397e-02,4.920223986298687957e-01
1.566191042409829579e-02,4.920223986298687957e-01
1.566191042409829579e-02,4.920339140967111002e-01
1.566290130796670760e-02,4.920339140967111002e-01
1.566290130796670760e-02,4.920349609573331229e-01
1.566389219183511594e-02,4.920349609573331229e-01
1.566389219183511594e-02,4.920360078179551455e-01
1.566488307570352775e-02,4.920360078179551455e-01
1.566488307570352775e-02,4.920370546785771682e-01
1.566587395957193957e-02,4.920370546785771682e-01
1.566587395957193957e-02,4.920391483998212134e-01
1.566686484344034791e-02,4.920391483998212134e-01
1.566686484344034791e-02,4.920401952604432361e-01
1.566785572730875972e-02,4.920401952604432361e-01
1.566785572730875972e-02,4.920517107272854851e-01
1.566884661117717154e-02,4.920517107272854851e-01
1.566884661117717154e-02,4.920998663158985820e-01
1.566983749504557988e-02,4.920998663158985820e-01
1.566983749504557988e-02,4.921030068977646499e-01
1.567082837891399169e-02,4.921030068977646499e-01
1.567082837891399169e-02,4.921155692252289215e-01
1.567181926278240350e-02,4.921155692252289215e-01
1.567181926278240350e-02,4.921417407407794875e-01
1.567281014665081185e-02,4.921417407407794875e-01
1.567281014665081185e-02,4.921427876014015101e-01
1.567479191438763547e-02,4.921427876014015101e-01
1.567479191438763547e-02,4.921668653957080863e-01
1.567578279825604382e-02,4.921668653957080863e-01
1.567578279825604382e-02,4.921720996988181995e-01
